Label,ICD_TYPE,ICD_TYPE_CLEAN,Mapping_Conversion,ICD_CODE,CODE_Reference,ICD Definition,Group,CCSR Category,Exclude
Localized Tumor,ICD-9-CM,ICD9CM,,206.11,20611,Chronic monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.12,20612,Chronic monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.2,20620,Subacute monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.21,20621,Subacute monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.22,20622,Subacute monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.8,20680,Other monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.81,20681,Other monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.82,20682,Other monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.9,20690,Unspecified monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.91,20691,Unspecified monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,206.92,20692,Unspecified monocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207,20700,Acute erythremia and erythroleukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.01,20701,Acute erythremia and erythroleukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.02,20702,Acute erythremia and erythroleukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.1,20710,Chronic erythremia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.11,20711,Chronic erythremia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.12,20712,Chronic erythremia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.2,20720,Megakaryocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.21,20721,Megakaryocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.22,20722,Megakaryocytic leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.8,20780,Other specified leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.81,20781,Other specified leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,207.82,20782,Other specified leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208,20800,Acute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.01,20801,Acute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.02,20802,Acute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.1,20810,Chronic leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.11,20811,Chronic leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.12,20812,Chronic leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.2,20820,Subacute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.21,20821,Subacute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.22,20822,Subacute leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.8,20880,Other leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.81,20881,Other leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.82,20882,Other leukemia of unspecified cell type,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.9,20890,Unspecified leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.91,20891,Unspecified leukemia,,,
Localized Tumor,ICD-9-CM,ICD9CM,,208.92,20892,Unspecified leukemia,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.0,C770,Sec and unsp malig neoplasm of nodes of head,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.1,C771,Secondary and unsp malignant neoplasm of intrathorac nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.2,C772,Secondary and unsp malignant neoplasm of intra-abd nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.3,C773,Sec and unsp malig neoplasm of axilla and upper limb nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.4,C774,Sec and unsp malig neoplasm of inguinal and lower limb nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.5,C775,Secondary and unsp malignant neoplasm of intrapelv nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.8,C778,Sec and unsp malig neoplasm of nodes of multiple regions,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C77.9,C779,Secondary and unsp malignant neoplasm of lymph node,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.00,C7800,Secondary malignant neoplasm of unspecified lung,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.01,C7801,Secondary malignant neoplasm of right lung,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.02,C7802,Secondary malignant neoplasm of left lung,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.1,C781,Secondary malignant neoplasm of mediastinum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.2,C782,Secondary malignant neoplasm of pleura,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.30,C7830,Secondary malignant neoplasm of unsp respiratory organ,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.39,C7839,Secondary malignant neoplasm of other respiratory organs,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.4,C784,Secondary malignant neoplasm of small intestine,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.5,C785,Secondary malignant neoplasm of large intestine and rectum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.6,C786,Secondary malignant neoplasm of retroperiton and peritoneum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.7,C787,Secondary malig neoplasm of liver and intrahepatic bile duct,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.80,C7880,Secondary malignant neoplasm of unspecified digestive organ,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C78.89,C7889,Secondary malignant neoplasm of other digestive organs,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.00,C7900,Secondary malignant neoplasm of unsp kidney and renal pelvis,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.01,C7901,Secondary malignant neoplasm of r kidney and renal pelvis,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.02,C7902,Secondary malignant neoplasm of left kidney and renal pelvis,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.10,C7910,Secondary malignant neoplasm of unspecified urinary organs,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.11,C7911,Secondary malignant neoplasm of bladder,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.19,C7919,Secondary malignant neoplasm of other urinary organs,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.2,C792,Secondary malignant neoplasm of skin,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.31,C7931,Secondary malignant neoplasm of brain,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.32,C7932,Secondary malignant neoplasm of cerebral meninges,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.40,C7940,Secondary malignant neoplasm of unsp part of nervous system,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.49,C7949,Secondary malignant neoplasm of oth parts of nervous system,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.51,C7951,Secondary malignant neoplasm of bone,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.52,C7952,Secondary malignant neoplasm of bone marrow,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.60,C7960,Secondary malignant neoplasm of unspecified ovary,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.61,C7961,Secondary malignant neoplasm of right ovary,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.62,C7962,Secondary malignant neoplasm of left ovary,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.63,C7963,Secondary malignant neoplasm of bilateral ovaries,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.70,C7970,Secondary malignant neoplasm of unspecified adrenal gland,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.71,C7971,Secondary malignant neoplasm of right adrenal gland,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.72,C7972,Secondary malignant neoplasm of left adrenal gland,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.81,C7981,Secondary malignant neoplasm of breast,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.82,C7982,Secondary malignant neoplasm of genital organs,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.89,C7989,Secondary malignant neoplasm of other specified sites,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C79.9,C799,Secondary malignant neoplasm of unspecified site,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.00,C7A00,Malignant carcinoid tumor of unspecified site,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.010,C7A010,Malignant carcinoid tumor of the duodenum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.011,C7A011,Malignant carcinoid tumor of the jejunum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.012,C7A012,Malignant carcinoid tumor of the ileum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.019,C7A019,Malignant carcinoid tumor of the sm int,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.020,C7A020,Malignant carcinoid tumor of the appendix,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.021,C7A021,Malignant carcinoid tumor of the cecum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.022,C7A022,Malignant carcinoid tumor of the ascending colon,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.023,C7A023,Malignant carcinoid tumor of the transverse colon,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.024,C7A024,Malignant carcinoid tumor of the descending colon,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.025,C7A025,Malignant carcinoid tumor of the sigmoid colon,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.026,C7A026,Malignant carcinoid tumor of the rectum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.029,C7A029,Malignant carcinoid tumor of the lg int,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.090,C7A090,Malignant carcinoid tumor of the bronchus and lung,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.091,C7A091,Malignant carcinoid tumor of the thymus,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.092,C7A092,Malignant carcinoid tumor of the stomach,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.093,C7A093,Malignant carcinoid tumor of the kidney,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.094,C7A094,Malignant carcinoid tumor of the foregut unsp,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.095,C7A095,Malignant carcinoid tumor of the midgut unsp,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.096,C7A096,Malignant carcinoid tumor of the hindgut unsp,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.098,C7A098,Malignant carcinoid tumors of other sites,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.1,C7A1,Malignant poorly differentiated neuroendocrine tumors,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7A.8,C7A8,Other malignant neuroendocrine tumors,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.00,C7B00,Secondary carcinoid tumors,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.01,C7B01,Secondary carcinoid tumors of distant lymph nodes,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.02,C7B02,Secondary carcinoid tumors of liver,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.03,C7B03,Secondary carcinoid tumors of bone,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.04,C7B04,Secondary carcinoid tumors of peritoneum,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.09,C7B09,Secondary carcinoid tumors of other sites,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.1,C7B1,Secondary Merkel cell carcinoma,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C7B.8,C7B8,Other secondary neuroendocrine tumors,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C80.0,C800,Disseminated malignant neoplasm,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C80.1,C801,Malignant (primary) neoplasm,,,
Metastatic Tumor,ICD-10-CM,ICD10CM,,C80.2,C802,Malignant neoplasm associated with transplanted organ,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196,1960,Secondary and unspecified malignant neoplasm of lymph nodes of head,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.1,1961,Secondary and unspecified malignant neoplasm of intrathoracic lymph nodes,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.2,1962,Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.3,1963,Secondary and unspecified malignant neoplasm of lymph nodes of axilla and upper limb,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.5,1965,Secondary and unspecified malignant neoplasm of lymph nodes of inguinal region and lower limb,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.6,1966,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.8,1968,Secondary and unspecified malignant neoplasm of lymph nodes of multiple sites,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,196.9,1969,Secondary and unspecified malignant neoplasm of lymph nodes,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197,1970,Secondary malignant neoplasm of lung,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.1,1971,Secondary malignant neoplasm of mediastinum,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.2,1972,Secondary malignant neoplasm of pleura,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.3,1973,Secondary malignant neoplasm of other respiratory organs,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.4,1974,Secondary malignant neoplasm of small intestine including duodenum,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.5,1975,Secondary malignant neoplasm of large intestine and rectum,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.6,1976,Secondary malignant neoplasm of retroperitoneum and peritoneum,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.7,1977,Malignant neoplasm of liver,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,197.8,1978,Secondary malignant neoplasm of other digestive organs and spleen,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198,1980,Secondary malignant neoplasm of kidney,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.1,1981,Secondary malignant neoplasm of other urinary organs,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.2,1982,Secondary malignant neoplasm of skin,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.3,1983,Secondary malignant neoplasm of brain and spinal cord,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.4,1984,Secondary malignant neoplasm of other parts of nervous system,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.5,1985,Secondary malignant neoplasm of bone and bone marrow,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.6,1986,Secondary malignant neoplasm of ovary,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.7,1987,Secondary malignant neoplasm of adrenal gland,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.81,19881,Secondary malignant neoplasm of breast,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.82,19882,Secondary malignant neoplasm of genital organs,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,198.89,19889,Secondary malignant neoplasm of other specified sites,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,199,1990,Disseminated malignant neoplasm without specification of site,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,199.1,1991,Other malignant neoplasm without specification of site,,,
Metastatic Tumor,ICD-9-CM,ICD9CM,,199.2,1992,Malignant neoplasm associated with transplant organ,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.81,I2781,Cor pulmonale (chronic),,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.82,I2782,Chronic pulmonary embolism,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.83,I2783,Eisenmenger's syndrome,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.840,I27840,Fontan-associated liver disease [FALD],,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.841,I27841,Fontan-associated lymphatic dysfunction,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.848,I27848,Other Fontan-associated condition,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.849,I27849,Fontan related circulation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.89,I2789,Other specified pulmonary heart diseases,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,I27.9,I279,Pulmonary heart disease,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J40,J40,Bronchitis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J41.0,J410,Simple chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J41.1,J411,Mucopurulent chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J41.8,J418,Mixed simple and mucopurulent chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J42,J42,Unspecified chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J43.0,J430,Unilateral pulmonary emphysema [MacLeod's syndrome],,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J43.1,J431,Panlobular emphysema,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J43.2,J432,Centrilobular emphysema,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J43.8,J438,Other emphysema,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J43.9,J439,Emphysema,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J44.0,J440,Chr obstructive pulmon disease with (acute) lower resp infct,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J44.1,J441,Chronic obstructive pulmonary disease w (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J44.81,J4481,Bronchiolitis obliterans and bronchiolitis obliterans synd,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J44.89,J4489,Other specified chronic obstructive pulmonary disease,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J44.9,J449,Chronic obstructive pulmonary disease,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.20,J4520,Mild intermittent asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.21,J4521,Mild intermittent asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.22,J4522,Mild intermittent asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.30,J4530,Mild persistent asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.31,J4531,Mild persistent asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.32,J4532,Mild persistent asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.40,J4540,Moderate persistent asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.41,J4541,Moderate persistent asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.42,J4542,Moderate persistent asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.50,J4550,Severe persistent asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.51,J4551,Severe persistent asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.52,J4552,Severe persistent asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.901,J45901,Unspecified asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.902,J45902,Unspecified asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.909,J45909,Unspecified asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.990,J45990,Exercise induced bronchospasm,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.991,J45991,Cough variant asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J45.998,J45998,Other asthma,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J47.0,J470,Bronchiectasis with acute lower respiratory infection,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J47.1,J471,Bronchiectasis with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J47.9,J479,Bronchiectasis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J4A.0,J4A0,Restrictive allograft syndrome,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J4A.8,J4A8,Other chronic lung allograft dysfunction,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J4A.9,J4A9,Chronic lung allograft dysfunction,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J60,J60,Coalworker's pneumoconiosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J61,J61,Pneumoconiosis due to asbestos and other mineral fibers,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J62.0,J620,Pneumoconiosis due to talc dust,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J62.8,J628,Pneumoconiosis due to other dust containing silica,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.0,J630,Aluminosis (of lung),,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.1,J631,Bauxite fibrosis (of lung),,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.2,J632,Berylliosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.3,J633,Graphite fibrosis (of lung),,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.4,J634,Siderosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.5,J635,Stannosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J63.6,J636,Pneumoconiosis due to other specified inorganic dusts,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J64,J64,Unspecified pneumoconiosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J65,J65,Pneumoconiosis associated with tuberculosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J66.0,J660,Byssinosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J66.1,J661,Flax-dressers' disease,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J66.2,J662,Cannabinosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J66.8,J668,Airway disease due to other specific organic dusts,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.0,J670,Farmer's lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.1,J671,Bagassosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.2,J672,Bird fancier's lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.3,J673,Suberosis,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.4,J674,Maltworker's lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.5,J675,Mushroom-worker's lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.6,J676,Maple-bark-stripper's lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.7,J677,Air conditioner and humidifier lung,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.8,J678,Hypersensitivity pneumonitis due to other organic dusts,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J67.9,J679,Hypersensitivity pneumonitis due to unspecified organic dust,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J68.4,J684,Chronic resp cond due to chemicals,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J70.1,J701,Chronic and other pulmonary manifestations due to radiation,,,
Chronic Pulmonary Disease,ICD-10-CM,ICD10CM,,J70.3,J703,Chronic drug-induced interstitial lung disorders,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,490,490,Bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491,4910,Simple chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.1,4911,Mucopurulent chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.2,49120,Obstructive chronic bronchitis without exacerbation,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.21,49121,Obstructive chronic bronchitis with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.22,49122,Obstructive chronic bronchitis with acute bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.8,4918,Other chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,491.9,4919,Unspecified chronic bronchitis,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,492,4920,Emphysematous bleb,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,492.8,4928,Other emphysema,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493,49300,Extrinsic asthma,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.01,49301,Extrinsic asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.02,49302,Extrinsic asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.1,49310,Intrinsic asthma,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.11,49311,Intrinsic asthma with status asthmaticus,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.12,49312,Intrinsic asthma with (acute) exacerbation,,,
Chronic Pulmonary Disease,ICD-9-CM,ICD9CM,,493.2,49320,Chronic obstructive asthma,,,
